timestamp,home_angle_rad,angle_deg,velocity,tension
1761348362.7054965,0.17204547188525332,9.85747942336168,0.0407415884641793,
1761348362.7060711,0.1716639963378359,9.835622484507219,0.050812542915998904,
1761348362.7066624,0.17204547188525332,9.85747942336168,0.0407415884641793,
1761348362.7071812,0.1716639963378359,9.835622484507219,0.02700846875715257,
1761348362.7076404,0.17204547188525332,9.85747942336168,-0.0306706340123597,
1761348362.708149,0.17204547188525332,9.85747942336168,0.07461661707484524,
1761348362.7086549,0.17204547188525332,9.85747942336168,0.033417257953765045,
1761348362.7091503,0.17204547188525332,9.85747942336168,0.05355916685740425,
1761348362.7096493,0.17204547188525332,9.85747942336168,0.05722133211261138,
1761348362.7101622,0.17204547188525332,9.85747942336168,0.020599679560540096,
1761348362.7108197,0.17204547188525332,9.85747942336168,-0.01327534905012584,
1761348362.7113159,0.17204547188525332,9.85747942336168,0.047150377660791776,
1761348362.7118464,0.17204547188525332,9.85747942336168,-0.000457770656900891,
1761348362.7123203,0.17204547188525332,9.85747942336168,-0.04165712977798108,
1761348362.7127872,0.17204547188525332,9.85747942336168,0.014190890363927622,
1761348362.7133524,0.17204547188525332,9.85747942336168,0.0865186541542684,
1761348362.7139914,0.17204547188525332,9.85747942336168,0.03707942320897217,
1761348362.714603,0.17204547188525332,9.85747942336168,0.0819409475852595,
1761348362.7151706,0.17204547188525332,9.85747942336168,0.03250171663996326,
1761348362.7156754,0.17204547188525332,9.85747942336168,0.08102540627145771,
1761348362.716267,0.17204547188525332,9.85747942336168,0.037994964522773955,
1761348362.7168224,0.17242694743267073,9.87933636221614,0.06179903868162029,
1761348362.7173085,0.17242694743267073,9.87933636221614,0.1121538109407183,
1761348362.7178242,0.17242694743267073,9.87933636221614,0.08834973678187197,
1761348362.7183194,0.17242694743267073,9.87933636221614,0.03982604715037752,
1761348362.7187963,0.17242694743267073,9.87933636221614,0.050812542915998904,
1761348362.7193189,0.17242694743267073,9.87933636221614,0.09018081940947553,
1761348362.719823,0.17242694743267073,9.87933636221614,0.08285648889906128,
1761348362.7203095,0.17242694743267073,9.87933636221614,0.03158617532616148,
1761348362.720824,0.17242694743267073,9.87933636221614,-0.02243076218814366,
1761348362.7213945,0.17242694743267073,9.87933636221614,-0.02609292744335079,
1761348362.7218993,0.17242694743267073,9.87933636221614,0.03616388189517039,
1761348362.7223964,0.17242694743267073,9.87933636221614,-0.019684138246738314,
1761348362.7229004,0.17242694743267073,9.87933636221614,-0.011444266422522276,
1761348362.7233977,0.17242694743267073,9.87933636221614,0.001373311970702673,
1761348362.7238896,0.17242694743267073,9.87933636221614,-0.01785305561913475,
1761348362.724397,0.17242694743267073,9.87933636221614,-0.027924010070954353,
1761348362.7249007,0.17242694743267073,9.87933636221614,-0.028839551384756135,
1761348362.7253952,0.17242694743267073,9.87933636221614,-0.018768596932936532,
1761348362.7259462,0.17242694743267073,9.87933636221614,-0.05722133211261138,
1761348362.7265036,0.17242694743267073,9.87933636221614,0.020599679560540096,
1761348362.7270722,0.17242694743267073,9.87933636221614,-0.01327534905012584,
1761348362.7276504,0.17242694743267073,9.87933636221614,0.014190890363927622,
1761348362.728132,0.17242694743267073,9.87933636221614,-0.02243076218814366,
1761348362.7286496,0.17242694743267073,9.87933636221614,-0.0077821011673151474,
1761348362.7291653,0.17242694743267073,9.87933636221614,-0.05722133211261138,
1761348362.7296786,0.17242694743267073,9.87933636221614,0.0077821011673151474,
1761348362.7302895,0.17242694743267073,9.87933636221614,-0.04440375371938643,
1761348362.7309086,0.17242694743267073,9.87933636221614,-0.001373311970702673,
1761348362.731499,0.17242694743267073,9.87933636221614,-0.07003891050583633,
1761348362.7320578,0.17242694743267073,9.87933636221614,0.000457770656900891,
1761348362.7326515,0.17242694743267073,9.87933636221614,0.000457770656900891,
1761348362.7331529,0.17242694743267073,9.87933636221614,0.059967956054016724,
1761348362.7336493,0.17242694743267073,9.87933636221614,0.002288853284504455,
1761348362.734175,0.17204547188525332,9.85747942336168,-0.03433279926756683,
